"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
434,401,277,71,68,266,234,232,499,250,528,637,565,228,68
274,244,287,111,102,278,261,209,504,477,482,756,668,258,68
404,375,276,58,54,275,251,210,543,624,402,727,515,272,69
363,324,286,88,80,279,232,266,548,212,453,764,641,242,69
355,321,283,57,54,270,247,233,409,226,306,736,554,241,70
440,400,281,78,73,274,241,223,590,240,367,711,596,226,70
278,245,290,53,50,274,240,193,490,571,432,704,668,256,72
239,213,288,35,33,273,249,252,411,533,155,706,617,244,73
343,319,275,97,90,277,264,222,377,335,385,685,579,239,73
420,375,287,150,137,280,246,224,653,407,539,714,613,257,73
266,238,286,84,79,271,242,253,523,553,246,664,537,227,74
334,301,285,74,70,270,244,229,509,223,275,706,567,249,75
373,346,276,58,55,271,234,214,356,568,394,729,625,272,75
487,458,272,72,68,272,269,209,557,240,404,686,609,257,77
343,289,304,118,107,281,252,231,571,235,483,742,469,234,77
467,431,277,72,65,285,249,244,561,267,421,667,615,247,78
468,416,288,125,117,275,241,206,581,262,453,750,609,255,79
410,376,278,59,56,270,227,558,534,222,243,710,637,224,80
442,397,285,109,103,271,243,200,577,678,441,664,462,260,81
303,265,293,85,80,273,251,185,537,649,452,704,640,266,81
428,386,284,115,106,278,231,483,497,256,407,654,457,242,81
369,325,290,59,56,268,248,203,533,446,479,683,512,257,81
337,298,289,70,63,283,239,238,491,245,471,696,456,419,82
299,276,278,108,100,277,245,233,459,473,298,698,472,257,82
388,349,285,132,126,268,261,247,577,238,261,667,627,254,83
568,536,271,72,68,270,240,224,538,246,445,687,411,234,83
278,252,283,69,63,277,246,229,479,222,281,743,561,245,83
431,374,295,126,116,277,249,242,624,240,335,721,513,324,83
219,175,320,92,83,286,243,235,565,260,440,709,546,265,84
439,413,272,110,101,281,263,508,581,223,325,792,675,224,85
312,269,297,107,100,272,246,207,638,544,516,659,640,267,86
394,366,275,86,81,274,250,239,576,272,323,611,389,255,86
250,227,281,75,68,283,256,350,446,286,348,695,554,231,87
447,397,288,121,111,279,279,239,563,673,486,736,662,293,88
341,307,284,77,73,271,280,507,537,236,413,733,589,231,88
530,490,277,96,91,271,238,206,491,236,428,728,617,251,89
511,465,281,104,99,269,238,213,509,527,395,678,528,258,89
453,405,286,137,128,275,246,232,581,224,421,713,483,251,89
359,320,287,67,63,273,237,229,519,238,461,717,544,262,89
407,372,280,75,70,275,261,229,474,494,326,757,703,262,90
320,286,286,89,83,273,246,219,493,312,342,665,507,225,92
205,172,304,103,93,283,253,323,583,684,189,738,668,253,94
391,365,274,58,55,270,246,219,613,591,421,656,540,260,94
473,445,272,64,58,280,250,235,574,243,284,669,526,240,94
355,321,283,82,78,269,254,241,526,605,272,705,587,257,95
474,442,274,55,52,272,247,219,544,712,438,696,591,270,96
401,368,279,77,71,277,240,250,564,329,216,723,574,238,97
363,336,276,54,52,268,240,477,471,231,167,701,625,235,97
330,297,284,88,83,272,258,236,445,523,353,661,421,249,97
376,355,272,82,79,267,244,486,503,234,295,602,466,225,98
316,289,281,80,74,279,271,267,564,552,386,679,632,239,98
330,275,308,105,95,283,254,561,626,227,436,777,656,245,98
249,216,294,99,94,270,263,233,485,315,355,653,387,255,98
288,262,281,77,71,277,263,191,465,615,377,703,501,269,98
262,228,294,89,83,274,232,241,506,220,439,690,369,239,99
518,467,284,116,109,274,240,206,509,406,456,666,511,249,99
225,207,279,136,122,285,254,507,620,225,292,734,603,237,100
327,292,286,79,74,273,246,228,547,227,475,719,613,254,101
917,701,335,410,330,318,320,489,722,248,573,729,617,272,101
366,337,279,61,56,277,238,225,573,222,358,683,489,234,101
352,306,295,104,97,275,244,527,442,239,444,692,645,249,102
268,236,291,91,82,283,240,236,599,328,297,646,460,251,102
347,310,287,66,63,269,252,231,609,466,424,686,512,266,102
247,217,291,83,74,284,242,274,574,607,413,736,578,243,102
301,279,277,132,119,285,278,550,428,228,444,698,598,247,103
401,357,288,74,69,274,253,232,486,233,404,670,511,234,104
224,195,294,49,45,281,249,222,578,371,396,670,547,245,104
326,292,285,68,63,280,246,246,483,424,274,704,551,227,104
421,382,282,84,81,265,248,190,485,620,469,743,677,265,106
477,441,277,89,85,267,230,230,442,231,470,692,526,249,106
409,371,282,103,92,285,230,546,604,226,369,773,576,270,106
361,327,282,82,77,273,241,213,599,624,395,731,587,271,106
315,281,287,59,56,270,249,262,516,569,273,710,575,248,106
379,345,281,68,63,277,255,268,558,675,374,699,601,271,107
444,412,276,79,74,273,245,219,621,265,480,725,532,252,108
348,307,291,96,86,285,241,230,539,654,411,664,637,264,108
242,216,287,66,60,286,250,494,431,207,114,699,551,235,108
320,289,284,92,80,293,259,255,576,588,442,729,645,269,109
364,332,280,68,65,269,239,216,492,258,353,681,615,264,109
304,256,304,144,131,282,274,228,578,674,329,751,679,269,109
422,392,276,177,150,302,262,549,611,228,450,750,615,237,110
307,279,282,79,73,277,242,227,431,477,422,713,617,256,111
233,203,294,78,73,274,245,238,451,206,388,670,528,231,112
439,398,282,50,47,268,246,231,475,437,357,687,584,234,113
264,224,301,111,97,291,224,246,563,219,432,725,652,215,113
318,285,285,70,63,281,245,249,525,582,422,740,694,246,114
319,298,274,78,74,271,247,250,509,231,342,711,637,239,114
376,319,301,105,95,283,251,222,487,656,475,738,624,266,114
239,191,320,87,77,288,247,223,556,478,432,688,586,245,114
365,329,284,119,114,265,260,224,530,692,340,716,536,260,114
332,293,290,103,96,275,242,236,486,227,382,754,630,297,115
326,291,287,70,65,278,249,262,511,472,348,730,580,247,115
318,289,282,83,78,272,256,249,498,511,242,698,540,255,115
355,327,278,106,99,274,255,206,572,607,340,718,598,239,116
293,267,281,80,76,272,239,219,574,238,363,736,642,231,116
526,494,272,74,70,273,258,240,652,556,283,699,591,251,117
357,306,299,136,123,282,274,198,593,600,488,733,643,227,118
395,356,284,79,76,268,253,213,615,560,487,764,582,281,118
213,188,289,92,82,286,274,237,406,507,246,694,599,274,118
290,257,290,49,46,271,244,266,498,560,312,706,613,241,118
372,340,280,87,80,279,241,189,584,251,488,750,683,235,119
312,279,286,97,91,274,237,213,556,452,409,672,554,257,119
272,243,287,58,53,280,231,251,400,236,223,719,609,240,120
354,323,280,82,75,281,260,220,529,315,286,696,537,241,120
371,338,281,73,70,269,247,244,472,403,308,718,550,239,120
371,339,280,96,87,284,248,241,540,238,467,728,572,242,120
432,400,277,59,58,258,225,237,484,449,281,682,476,228,123
258,208,318,84,71,302,243,243,548,492,353,774,625,230,123
398,349,292,88,82,274,257,227,579,236,451,729,611,263,123
867,696,319,361,296,313,286,661,681,262,492,797,717,257,124
446,417,274,123,114,277,251,191,561,603,438,743,438,269,124
312,270,296,94,88,272,239,229,580,547,422,648,520,255,124
244,223,280,61,57,278,235,486,515,234,270,707,517,240,124
440,400,281,124,117,271,259,215,596,225,509,776,572,255,124
326,296,282,69,64,276,255,248,520,377,384,735,554,223,125
268,237,289,111,104,275,246,483,532,268,398,692,568,239,125
269,235,293,83,77,276,245,250,497,235,292,709,507,250,125
292,268,280,83,78,273,269,299,396,563,375,717,679,230,126
300,267,287,128,119,276,251,208,617,498,381,665,468,232,126
237,198,306,97,89,277,246,236,549,227,413,667,497,362,126
232,189,315,126,114,283,264,562,495,239,448,716,560,229,127
374,343,279,88,84,271,257,233,539,484,297,692,590,238,128
454,416,279,66,63,269,267,218,540,311,506,703,583,245,128
446,407,281,104,95,280,255,445,581,239,435,753,497,254,128
336,296,291,93,86,275,241,232,415,225,310,733,649,238,128
316,282,288,67,63,275,246,249,495,516,229,688,583,259,129
319,290,281,61,57,275,242,463,473,240,237,748,606,232,129
480,439,280,72,69,267,245,529,541,240,331,720,678,235,130
315,292,276,94,85,283,237,222,553,376,313,765,682,232,130
507,457,284,108,102,273,262,185,477,330,398,782,721,256,133
372,333,287,67,64,269,255,191,531,590,391,752,639,287,133
498,459,277,205,175,300,240,579,583,244,486,722,620,243,133
392,357,281,123,115,274,248,232,571,235,269,695,616,253,133
376,332,290,90,84,276,265,221,582,453,451,695,500,243,133
468,430,279,79,74,274,265,515,585,238,356,740,619,225,133
330,292,289,104,97,276,237,237,551,607,442,693,629,251,133
520,477,279,111,107,265,246,226,560,466,392,678,499,231,133
408,377,277,59,55,271,254,226,599,713,400,720,608,261,135
390,354,282,80,75,273,241,204,467,678,358,688,573,261,135
370,335,283,114,105,277,272,231,577,500,415,680,569,256,135
316,257,314,88,75,301,240,230,440,250,377,763,520,255,135
367,336,279,65,61,272,263,206,493,481,365,637,585,238,136
334,306,279,58,54,275,241,199,669,416,376,682,566,225,136
469,425,283,133,125,271,271,236,593,226,421,713,595,251,137
349,314,284,110,100,283,254,235,516,303,427,708,551,264,137
345,309,286,120,110,278,232,523,549,239,288,791,561,236,137
399,361,283,76,72,272,237,237,551,532,431,735,595,246,138
299,268,286,154,132,297,262,583,557,242,366,766,607,254,138
778,604,330,294,234,322,307,495,678,233,492,793,528,281,138
391,350,286,68,64,275,235,212,467,239,428,703,608,265,138
181,165,280,92,82,287,234,235,588,221,416,702,576,265,140
400,365,281,87,82,271,241,227,556,469,360,724,666,231,143
475,437,278,86,81,272,251,214,564,518,453,735,592,250,143
357,329,278,69,64,277,243,253,551,225,401,642,532,237,144
361,325,284,100,92,279,246,222,535,626,405,705,654,233,144
286,232,315,72,66,277,251,270,605,673,418,729,663,282,144
532,490,278,124,115,277,255,224,535,249,480,699,563,239,144
297,255,298,104,90,295,264,221,565,238,532,742,625,352,145
347,317,281,97,93,266,251,228,637,242,504,723,595,286,145
295,250,302,82,74,281,238,236,512,258,418,697,495,240,147
212,166,328,78,70,286,253,245,609,542,442,726,572,240,147
370,336,282,59,55,273,266,227,483,230,345,697,572,246,147
331,299,284,82,77,272,244,240,635,597,397,682,650,253,147
413,366,289,100,94,273,245,236,614,220,345,686,553,257,148
373,331,288,95,88,277,266,187,525,533,402,648,621,266,150
352,312,289,115,107,277,249,224,626,567,394,665,575,254,150
250,217,295,46,43,275,220,222,442,270,291,729,661,233,150
389,360,276,56,52,274,251,384,377,240,289,712,619,229,150
527,482,280,104,98,272,272,522,529,234,461,693,450,311,151
450,420,274,64,62,264,245,223,560,622,341,647,621,237,151
465,429,278,73,71,263,239,202,479,361,412,757,590,249,152
203,170,306,70,64,281,263,238,579,225,410,705,509,247,155
248,217,293,56,51,279,235,204,558,525,429,667,628,252,155
394,342,295,125,107,299,244,241,595,498,329,628,517,256,155
450,406,284,63,59,272,235,226,507,249,406,674,476,254,155
272,244,286,105,95,283,253,240,561,222,345,748,573,248,155
304,271,288,73,69,273,256,238,553,575,434,718,587,264,158
381,350,279,74,72,265,245,197,507,506,479,721,668,236,160
397,362,281,87,77,291,242,233,346,249,463,724,555,244,160
324,287,289,90,83,277,248,235,523,604,395,702,541,260,163
283,256,284,74,68,279,247,231,582,415,298,699,519,229,164
411,378,278,67,63,272,237,220,497,230,278,700,515,235,165
400,372,275,64,59,274,252,271,566,680,427,735,579,258,165
297,270,282,72,67,275,258,280,493,641,261,718,618,247,166
432,396,279,55,54,263,245,230,492,216,288,671,584,242,166
349,313,286,93,88,269,257,217,451,234,385,669,522,251,167
263,230,292,131,123,272,244,231,590,237,455,670,517,235,168
264,225,300,91,84,278,232,520,572,250,356,700,397,229,168
271,242,287,103,96,275,260,488,503,243,306,686,625,239,169
456,418,279,66,64,263,235,206,560,335,428,657,509,243,169
280,242,296,66,62,272,249,267,590,637,350,731,586,259,170
478,428,286,86,81,271,227,217,585,469,466,732,666,251,170
420,382,282,94,89,272,237,216,538,558,426,696,438,248,170
426,403,271,91,86,271,237,231,588,452,390,681,535,228,171
235,200,301,111,101,280,243,280,507,544,336,706,601,236,173
213,177,308,75,66,291,227,261,590,251,445,645,514,275,173
249,219,292,109,95,294,262,253,599,615,426,685,605,274,173
451,421,274,86,80,277,245,226,606,579,446,698,654,269,173
495,456,278,77,72,273,242,239,522,219,426,727,463,244,174
371,333,285,101,93,278,250,239,423,662,442,786,679,232,174
454,421,277,107,100,274,255,232,554,326,320,745,592,231,176
260,238,280,56,49,294,239,232,632,249,241,669,589,230,177
298,273,279,137,126,279,227,190,592,667,272,745,590,250,177
482,440,281,197,181,278,251,556,540,236,560,819,625,247,178
253,231,280,98,89,282,257,241,446,211,372,730,494,237,179
299,261,293,50,47,268,231,200,554,562,231,689,513,237,180
493,449,281,78,71,279,275,285,535,600,419,757,533,264,180
350,320,280,63,59,271,231,230,507,553,321,697,588,232,180
372,334,285,86,79,276,249,241,530,590,401,763,634,263,181
302,223,346,115,99,298,262,192,500,700,519,755,695,297,181
430,402,274,135,126,273,232,193,571,619,413,700,512,242,183
281,241,298,93,85,280,248,236,452,536,337,639,440,256,183
453,404,287,104,98,273,243,225,499,228,244,679,464,232,184
361,327,283,97,91,273,239,236,555,556,442,669,552,263,184
366,330,284,90,84,272,264,134,578,712,192,740,658,245,186
343,312,281,152,139,281,248,235,585,244,501,691,490,245,186
320,280,292,143,135,271,254,514,489,242,466,714,463,247,187
459,418,281,83,77,276,226,201,532,650,370,715,664,261,187
286,254,289,86,80,277,247,227,561,596,413,723,576,248,188
325,295,282,96,90,273,253,217,610,653,405,709,574,259,190
306,270,290,229,193,304,275,595,604,225,310,826,633,260,190
404,361,286,211,182,297,288,557,568,233,474,836,710,251,190
291,255,292,78,70,284,250,479,383,220,162,692,530,246,191
648,597,278,106,101,271,253,220,597,646,525,748,588,262,191
407,374,279,70,63,281,239,232,573,587,396,720,669,262,191
349,321,278,48,46,267,250,229,375,495,312,727,622,231,191
315,279,289,149,139,274,232,216,423,515,461,694,584,252,192
424,387,280,84,75,286,255,201,596,376,438,750,689,239,193
365,323,289,79,73,275,228,212,541,511,380,687,543,247,194
456,423,276,51,49,269,236,211,446,481,331,649,520,236,194
501,433,296,94,87,276,258,200,583,573,508,727,557,248,195
210,185,290,89,82,277,244,511,435,228,270,706,636,225,195
340,306,284,80,76,270,257,234,524,638,451,718,594,244,195
345,317,278,50,47,270,253,368,575,261,420,753,609,241,195
457,422,277,134,120,288,241,590,537,229,181,801,733,251,195
253,225,287,103,95,277,250,209,556,580,309,755,582,248,196
268,233,294,65,59,281,237,243,421,369,246,696,504,226,196
383,351,280,100,92,279,240,233,526,232,266,625,416,223,196
519,481,276,105,100,267,263,235,547,308,447,762,651,255,197
455,406,287,84,78,276,243,223,547,228,407,695,363,234,197
509,480,272,78,73,273,255,207,617,560,478,730,649,234,198
362,332,279,71,68,267,224,572,443,231,245,679,574,234,198
232,215,276,57,51,285,238,229,543,343,320,682,543,259,198
291,258,289,92,83,282,244,233,608,253,320,728,466,243,198
295,246,306,111,103,275,246,249,605,223,467,762,546,231,198
417,383,279,94,90,267,257,234,511,375,361,730,636,254,198
468,438,274,56,54,267,255,186,509,545,333,703,536,246,199
446,404,282,62,57,278,258,241,596,383,436,599,398,274,199
485,450,276,82,77,272,258,278,518,579,290,759,609,248,199
400,357,286,86,80,276,245,260,598,609,333,730,597,237,199
446,415,276,102,97,269,245,241,532,225,379,704,423,259,199
419,388,277,136,133,263,239,219,563,224,306,715,500,234,200
472,439,275,63,59,271,234,218,484,551,401,673,573,249,200
384,350,281,96,90,273,245,234,563,214,452,645,370,230,201
405,369,281,63,60,270,240,243,548,426,293,687,554,221,202
360,332,278,116,106,281,244,219,585,438,400,715,429,246,202
245,217,289,75,66,293,270,214,608,324,446,730,597,244,203
254,225,289,100,94,273,254,216,578,628,466,769,675,250,203
399,366,279,90,86,268,250,209,591,241,470,730,612,246,204
285,257,284,101,93,279,234,435,571,248,332,691,649,242,204
201,169,305,71,64,282,247,225,409,253,402,740,632,258,204
316,268,302,87,83,269,249,238,604,536,394,675,361,262,204
490,452,277,79,76,267,230,230,590,352,368,631,377,252,204
269,248,278,58,52,281,241,222,622,484,490,704,594,299,205
233,188,318,127,111,294,263,251,590,260,447,734,707,262,206
328,280,300,107,92,296,249,225,535,304,461,751,694,257,207
387,358,277,75,71,270,241,206,463,421,372,667,514,235,208
626,546,293,146,134,280,263,227,586,669,459,730,653,238,208
298,270,283,75,70,276,250,228,579,236,392,689,628,244,209
212,171,318,78,71,278,239,268,548,561,434,674,674,249,209
400,350,292,98,94,268,245,220,534,551,504,730,655,247,209
420,384,280,92,86,273,230,217,591,704,486,755,658,257,209
438,400,280,95,91,267,226,493,430,247,198,688,667,245,211
362,328,283,65,61,273,250,236,515,533,282,686,603,236,211
430,388,283,92,88,266,249,247,489,520,424,743,584,229,212
502,465,277,88,86,263,247,204,579,322,488,713,542,293,212
371,312,304,102,88,297,229,230,550,262,345,678,412,266,212
288,258,285,61,54,286,241,240,476,588,235,745,652,255,213
319,277,295,78,68,293,262,345,569,641,219,733,449,231,214
428,403,272,125,118,271,241,217,569,259,515,766,590,284,215
242,208,298,95,86,283,248,241,548,384,291,766,659,250,215
205,174,301,131,120,280,253,534,490,236,472,800,596,245,215
313,275,291,84,76,285,237,237,563,254,365,738,670,241,216
511,470,278,82,78,267,225,582,576,230,285,699,646,246,216
364,341,273,53,50,272,239,255,412,520,342,698,577,243,217
402,359,286,93,85,279,241,194,572,660,421,753,655,275,217
310,284,279,58,53,281,245,239,474,377,376,733,582,255,217
431,398,277,108,100,276,246,224,501,343,397,767,688,234,219
352,318,283,100,94,272,251,223,512,465,271,715,583,239,220
262,228,294,63,58,275,253,235,528,270,240,736,597,248,220
207,192,277,64,57,288,250,238,682,419,430,650,486,294,220
366,340,275,94,87,276,233,466,598,214,419,736,646,254,221
428,395,277,73,69,271,238,222,514,541,421,741,630,252,221
293,257,292,74,70,272,253,224,516,526,364,702,364,243,221
311,267,298,77,72,272,241,216,567,262,416,721,569,325,222
337,307,281,122,118,265,249,430,541,235,306,692,611,231,222
354,318,285,75,70,273,269,257,452,601,363,774,661,250,223
380,356,273,49,48,264,252,232,531,484,270,639,445,236,223
305,272,286,68,64,272,249,233,569,224,230,677,523,279,223
362,339,273,64,61,269,233,209,581,600,328,692,624,254,224
360,332,277,114,99,293,210,608,565,226,437,758,624,237,224
334,301,285,95,89,274,256,229,550,642,510,717,600,267,225
