"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
401,366,280,98,89,282,231,491,548,228,413,740,545,235,14
248,225,283,76,70,275,243,223,610,422,231,775,616,261,14
784,651,308,246,211,299,261,188,628,671,507,765,666,262,15
314,287,280,97,84,295,250,573,591,254,364,756,602,244,15
369,333,284,64,59,277,242,228,592,221,361,621,451,235,15
526,485,278,81,78,265,244,240,523,319,474,713,546,230,16
332,300,284,61,56,279,236,248,482,273,352,614,521,233,16
328,292,287,88,82,278,223,241,330,226,283,723,581,230,16
348,315,283,65,63,264,235,544,372,223,331,726,605,241,16
264,229,295,71,64,281,253,266,557,676,273,732,628,274,17
478,437,280,70,68,264,244,220,517,360,357,699,536,252,18
342,297,294,103,96,275,240,250,499,642,442,748,550,250,18
368,337,279,61,55,281,232,228,507,499,353,709,570,252,18
305,264,295,97,86,286,240,236,533,234,325,653,400,235,18
316,279,290,145,131,282,260,232,588,236,515,726,533,235,18
255,214,306,91,82,283,252,214,554,243,397,715,603,235,18
568,530,274,63,60,268,234,268,596,443,421,748,640,246,18
320,282,290,89,84,271,244,198,435,242,508,748,655,239,19
402,339,304,105,96,279,245,593,614,244,485,766,687,230,19
416,375,284,65,62,269,245,233,483,222,436,729,613,230,19
239,208,295,77,72,272,246,232,526,233,401,716,636,234,19
291,264,282,90,84,276,226,241,464,464,309,665,392,250,19
391,353,284,68,64,270,257,232,613,563,389,750,597,239,19
408,333,314,152,131,298,275,227,518,589,406,665,621,248,20
182,155,300,72,65,286,249,246,737,393,343,674,423,253,20
377,351,275,48,46,266,258,483,453,216,322,679,535,241,20
317,286,283,60,56,274,249,230,469,577,399,696,549,267,20
375,343,280,88,83,274,229,227,563,507,415,721,616,290,21
239,197,311,79,72,280,257,230,556,241,393,729,565,247,21
365,340,275,91,87,267,249,227,524,303,373,734,654,216,22
252,221,292,74,68,279,247,527,434,219,278,746,533,244,22
437,394,284,84,79,271,257,198,652,515,495,767,650,262,22
412,361,292,92,78,303,241,213,602,312,459,713,608,250,22
371,342,278,75,72,267,249,441,532,231,438,712,519,243,22
367,325,289,68,65,270,245,231,514,219,224,727,573,239,22
416,381,280,61,58,268,232,485,401,242,269,664,655,228,23
306,277,283,55,52,268,239,425,388,247,281,761,555,229,23
401,373,275,64,62,265,237,466,579,222,306,756,432,243,24
393,362,278,84,79,271,253,518,541,228,452,688,549,233,24
211,201,269,64,57,289,235,240,398,485,312,701,381,254,24
200,182,282,55,51,280,253,249,597,467,254,709,584,237,24
282,261,276,88,82,275,245,230,683,218,428,715,457,224,24
509,463,281,65,54,307,257,222,530,566,328,685,617,256,25
254,214,304,132,115,294,251,239,446,585,434,674,534,245,25
384,340,289,102,96,271,236,235,593,326,513,753,686,223,25
279,235,305,65,55,300,262,232,440,217,433,711,580,258,26
397,362,281,99,94,268,230,261,550,574,413,707,638,260,26
328,290,290,89,84,272,260,216,567,499,160,721,532,255,26
477,446,274,71,68,266,239,207,540,426,399,711,616,272,26
328,298,282,96,91,270,227,266,475,561,369,729,658,252,27
445,401,285,60,56,270,246,213,484,541,338,711,581,238,27
292,258,289,144,131,283,242,263,494,507,470,700,506,247,27
362,334,277,109,101,276,261,256,638,554,384,718,482,254,28
306,276,284,79,74,273,251,273,565,495,131,647,657,241,28
286,253,289,74,66,286,242,224,500,584,393,686,577,259,29
412,376,280,100,96,268,261,201,531,300,445,727,669,230,29
354,318,285,59,54,276,228,243,453,525,312,731,615,244,29
479,450,273,63,60,268,232,403,490,230,365,724,532,247,29
428,402,273,76,72,270,240,233,573,428,413,646,410,227,29
278,240,297,90,77,298,253,295,334,587,387,718,542,248,30
265,230,294,111,102,278,237,526,490,233,299,714,535,240,30
258,232,285,100,90,283,247,237,404,221,407,751,578,258,31
298,269,284,83,78,272,249,202,492,612,388,738,606,246,32
238,217,281,79,74,272,254,238,492,227,155,746,556,237,32
346,322,276,99,91,278,265,194,527,661,309,741,650,261,32
310,274,290,100,93,277,245,221,486,237,319,728,614,238,32
384,352,280,74,69,274,243,203,483,570,422,679,488,256,33
491,447,281,69,66,267,243,234,534,253,344,759,476,236,33
338,302,286,75,70,275,256,238,484,463,420,745,532,243,33
397,362,281,52,49,271,244,252,543,573,252,697,510,241,33
292,270,277,46,43,272,244,330,475,644,158,666,586,254,33
210,183,293,102,92,281,229,225,572,337,412,670,610,229,33
385,339,291,86,78,281,240,238,549,271,338,694,490,247,34
274,242,290,86,79,277,252,242,577,253,117,701,528,235,34
231,190,311,104,91,290,255,234,581,239,162,746,421,232,34
475,444,274,74,71,267,247,240,610,215,325,742,647,251,35
376,324,297,83,76,280,247,279,563,627,453,720,662,284,35
353,326,277,39,37,269,256,500,382,234,283,674,566,225,37
308,281,281,66,62,273,230,211,468,456,367,708,411,206,37
389,356,279,82,77,273,231,239,610,528,459,738,635,258,37
446,422,271,55,52,270,240,246,496,567,249,719,467,237,37
279,251,284,130,117,284,249,200,614,245,444,749,637,242,37
294,257,293,53,49,274,232,230,548,250,368,672,499,238,38
341,301,290,75,69,277,232,228,580,246,435,683,591,248,38
367,338,278,90,85,272,248,237,527,238,339,685,391,243,38
243,214,290,117,110,272,251,241,388,508,280,714,502,251,39
389,355,280,71,63,288,246,195,521,561,428,729,642,270,39
197,170,297,60,53,291,235,241,557,228,238,708,592,217,39
402,363,284,93,82,289,234,219,547,623,443,729,618,273,40
478,446,274,116,110,269,231,258,510,388,396,745,602,247,40
250,222,288,58,54,277,248,229,386,250,300,684,543,247,41
287,256,287,76,72,270,250,224,551,226,232,704,529,229,41
328,289,291,87,82,272,260,178,575,599,379,695,693,266,41
469,433,277,85,82,266,262,234,537,492,358,681,586,252,41
421,383,281,76,72,272,230,222,589,584,504,747,597,264,42
420,384,280,66,64,265,242,411,494,228,421,675,557,244,42
409,380,276,84,79,269,256,213,532,233,289,710,567,252,43
451,388,297,109,100,277,231,250,601,626,436,739,561,271,44
252,191,337,178,150,303,249,197,614,623,476,623,570,247,44
330,298,283,61,57,273,255,238,466,341,292,684,595,231,44
407,373,279,85,80,272,247,237,539,214,413,701,603,242,44
534,488,281,58,57,263,226,236,534,544,319,697,633,241,45
343,311,282,62,60,265,255,222,443,696,242,703,592,238,45
329,289,292,97,89,278,255,199,550,439,416,712,562,262,46
407,379,275,67,62,276,238,227,431,244,398,682,563,243,46
313,271,296,92,85,276,246,285,523,640,313,728,591,253,46
558,429,333,121,99,313,255,215,571,255,490,734,538,225,47
377,312,309,135,119,291,259,239,626,246,338,651,412,245,47
421,384,280,88,83,271,238,209,579,639,491,729,601,260,47
502,456,282,107,100,272,260,539,577,247,401,767,634,229,47
322,287,287,100,91,281,266,214,475,225,304,668,579,256,47
193,170,290,97,85,294,264,515,521,231,220,697,609,237,48
260,229,291,87,78,285,257,210,534,558,158,696,547,227,48
358,326,281,89,84,274,240,270,485,651,433,736,612,231,49
340,309,281,61,57,274,240,259,425,476,411,715,602,260,49
419,384,279,78,75,265,234,222,618,220,520,707,626,236,49
510,460,284,90,85,271,245,213,603,593,510,776,604,271,49
358,329,279,53,51,266,240,224,510,228,373,752,600,247,50
468,430,279,72,70,265,249,227,542,237,429,685,652,259,51
529,489,277,99,93,273,253,210,483,244,299,722,597,239,51
383,349,282,98,88,284,238,551,561,233,344,694,583,245,52
308,272,289,84,78,274,244,208,556,607,404,708,619,260,52
357,322,284,74,71,267,243,188,530,650,381,682,673,249,52
520,487,273,71,68,269,243,247,487,239,387,671,584,233,52
398,359,284,62,58,277,240,237,574,254,276,672,539,247,53
390,350,286,115,105,281,257,571,480,218,284,718,604,244,53
334,288,297,114,106,276,252,216,584,229,400,673,503,223,53
224,189,304,91,78,299,227,247,580,491,320,717,513,234,53
267,226,302,97,88,282,257,206,579,503,387,661,532,216,54
466,420,284,116,110,268,266,215,556,241,421,709,496,238,55
471,423,285,79,76,268,243,217,545,229,190,754,564,226,56
549,505,279,96,89,275,252,240,553,576,379,771,537,250,56
397,372,274,66,63,267,278,467,540,220,424,704,566,233,56
449,416,276,106,95,285,267,501,555,226,392,725,546,247,56
518,461,287,100,94,273,228,228,592,571,435,709,571,241,56
431,394,280,111,104,273,249,505,525,233,362,758,569,237,56
439,405,277,99,96,264,276,222,528,537,330,752,688,266,56
292,261,286,83,77,276,250,236,361,368,263,680,438,234,57
448,415,276,90,85,270,234,229,372,606,450,749,621,245,57
352,313,288,103,98,270,233,227,561,438,354,668,552,269,57
258,231,286,72,67,273,252,223,527,214,369,723,485,232,57
532,494,276,72,69,267,258,226,490,404,442,692,401,245,58
245,222,282,124,112,283,251,519,524,257,382,747,576,238,58
273,237,295,110,101,277,235,243,592,223,241,738,532,233,58
461,428,276,122,114,274,238,228,580,224,467,722,558,245,59
288,252,293,78,73,276,251,183,579,644,393,767,681,270,59
292,258,290,87,80,278,277,428,555,601,125,682,565,240,59
345,316,279,60,55,276,237,228,727,258,350,663,509,239,59
384,350,281,84,81,263,255,220,560,567,470,694,568,266,60
313,302,266,102,90,288,261,491,457,230,364,742,524,251,61
368,321,293,87,83,270,263,217,589,274,364,675,490,247,61
391,358,279,73,64,291,251,236,642,234,496,746,615,250,62
349,300,297,122,110,284,282,596,503,215,145,799,567,248,62
278,249,286,82,75,280,246,240,589,289,402,715,471,237,63
365,327,286,79,74,274,250,204,536,629,467,741,660,274,63
640,601,273,64,58,279,251,225,606,243,441,661,376,250,64
398,371,275,102,94,278,248,480,536,226,340,739,619,239,64
288,257,287,86,78,283,269,247,574,619,448,741,614,257,65
307,272,289,93,85,281,237,236,608,230,300,726,557,250,65
445,406,281,106,101,269,253,193,579,514,451,692,667,256,66
319,260,314,98,92,275,230,232,600,232,480,715,566,248,66
265,231,294,71,64,281,237,233,463,217,360,696,492,255,66
244,210,298,75,70,273,245,225,557,427,443,754,680,258,66
312,276,289,85,80,272,248,236,572,512,386,709,587,243,66
321,287,286,105,99,273,231,237,533,389,400,723,627,221,66
448,403,284,106,99,273,246,245,447,239,367,689,503,366,67
257,219,301,73,66,283,237,228,570,226,486,740,447,355,67
347,320,277,77,75,262,231,207,488,644,418,715,597,260,68
272,231,302,91,87,270,248,215,546,521,344,719,558,267,69
401,372,276,84,81,265,257,527,571,236,292,718,676,233,69
343,307,286,73,70,269,241,244,559,516,325,704,561,233,71
315,282,286,79,71,284,249,487,480,232,268,760,635,244,72
309,278,284,62,57,277,267,233,556,553,353,736,662,257,73
326,282,297,103,96,274,254,199,500,565,471,712,576,258,74
281,239,300,77,70,280,250,210,609,451,429,738,631,278,74
427,374,292,77,71,276,233,184,542,587,462,703,660,239,74
274,246,285,74,69,275,251,233,506,267,333,703,551,245,75
456,421,278,72,68,272,249,239,572,445,344,678,507,256,75
446,411,278,64,61,268,250,492,317,247,266,737,620,223,76
252,210,306,128,116,281,256,212,588,247,419,708,507,264,76
347,306,291,70,65,275,233,226,583,589,423,767,630,264,77
259,254,262,86,75,293,257,501,549,226,493,726,515,253,77
375,337,285,95,89,271,238,237,443,239,273,654,496,238,77
238,213,286,52,48,277,247,219,594,623,414,751,702,275,77
430,393,280,53,51,268,265,226,514,528,457,724,511,264,78
355,324,281,96,88,279,233,218,535,599,488,745,471,229,78
227,212,274,88,78,287,245,228,561,220,362,620,398,216,79
268,235,292,69,63,280,246,516,477,252,295,761,569,233,79
261,237,282,53,50,271,259,210,433,552,170,665,547,244,81
233,202,295,104,98,271,250,241,515,247,332,728,551,230,81
345,310,285,90,83,280,237,231,589,331,457,769,614,247,82
421,372,290,127,116,279,251,549,555,218,437,796,606,247,82
365,342,273,53,50,273,248,521,541,221,247,710,587,223,83
354,322,282,60,57,272,258,474,507,227,362,694,601,240,83
281,212,339,129,114,290,241,229,470,561,296,663,583,265,83
307,269,292,66,61,280,263,253,481,368,244,740,657,236,83
378,330,293,125,114,281,246,292,601,230,394,714,592,227,84
368,334,282,83,78,272,230,230,404,435,356,716,571,248,84
369,323,292,104,98,273,256,222,509,223,346,685,594,228,84
269,240,287,94,87,276,245,490,456,229,384,751,553,235,84
392,357,281,90,87,264,241,206,533,519,432,699,595,269,84
480,444,277,64,60,274,229,245,532,235,265,704,591,249,85
334,313,274,65,59,280,237,265,522,705,401,715,486,236,85
274,246,286,132,123,275,243,185,597,565,366,711,669,233,86
301,271,285,76,71,276,263,239,604,408,360,617,418,270,86
216,182,304,115,103,283,252,234,496,585,314,726,562,248,87
274,236,297,98,89,283,259,202,486,608,426,681,506,268,87
205,166,316,106,93,292,255,217,563,443,198,725,569,253,87
196,171,292,87,79,280,241,459,549,228,251,672,400,234,88
385,349,282,68,64,270,241,206,618,291,413,719,637,237,88
408,380,275,76,70,278,238,256,448,219,102,737,577,243,89
430,398,277,136,124,281,249,216,366,693,497,781,671,266,90
332,301,283,144,134,275,239,245,605,229,538,754,396,367,90
238,224,272,84,76,283,236,554,472,221,250,688,582,241,91
354,322,281,59,56,268,250,511,443,221,375,777,614,242,91
284,252,288,92,85,275,252,287,575,500,409,753,588,245,92
386,348,283,85,80,272,259,581,561,219,253,685,642,246,93
369,347,272,57,54,275,240,198,699,472,361,679,583,234,93
329,283,297,103,95,278,239,224,589,572,437,703,599,254,93
359,323,284,85,77,281,265,451,478,234,350,746,651,265,94
327,282,296,79,74,276,256,248,562,233,468,684,532,264,94
313,283,283,45,42,277,236,242,540,254,261,715,645,231,94
348,314,284,62,58,277,228,208,556,360,300,685,573,230,94
428,398,275,43,41,270,235,243,570,630,449,726,650,266,95
578,527,281,75,70,276,228,216,550,225,450,756,529,249,95
238,214,285,86,80,275,249,462,555,224,387,786,562,241,95
260,228,292,94,87,276,241,227,522,522,410,676,567,255,95
275,244,289,75,71,269,236,231,483,561,327,740,551,251,95
411,363,290,91,86,273,240,242,599,222,345,747,522,237,96
265,240,282,60,56,273,242,244,487,501,272,723,478,251,97
255,187,349,162,115,362,254,205,625,561,538,732,599,300,98
480,446,275,68,66,265,235,210,552,568,320,693,588,271,98
373,338,282,69,63,279,241,231,521,221,294,717,520,457,98
346,307,289,81,74,279,236,227,478,224,293,724,616,257,99
403,366,282,84,78,274,235,206,562,492,425,707,517,234,99
331,291,291,99,92,275,249,248,564,236,211,733,615,241,99
315,301,268,131,121,278,265,215,478,370,359,683,463,249,99
348,310,287,73,69,272,269,214,480,607,435,716,614,260,100
309,281,281,53,50,271,237,219,442,220,384,710,627,228,101
311,278,286,80,76,269,240,213,564,612,391,730,611,269,102
252,221,292,65,61,276,251,229,492,445,466,683,515,246,102
210,183,295,147,131,288,229,528,566,236,241,797,681,233,103
357,336,272,65,62,270,237,233,585,224,270,607,497,251,103
359,321,286,106,96,281,234,553,525,257,385,684,651,251,104
454,418,278,54,52,264,239,436,472,230,392,738,627,246,104
223,200,286,72,65,285,246,239,573,230,346,750,511,243,104
380,347,281,95,83,296,246,230,579,227,451,688,395,318,105
294,261,289,94,88,275,255,235,543,220,350,653,540,244,105
372,305,312,169,147,293,257,224,669,239,480,782,630,266,107
365,333,281,83,79,271,258,233,482,216,339,715,587,232,107
373,341,280,84,81,266,233,454,533,229,415,714,504,236,107
432,397,279,63,60,265,233,211,579,248,231,699,393,211,108
438,398,281,100,95,270,254,157,578,673,463,743,689,254,108
332,301,282,89,83,275,249,229,551,624,434,741,623,261,108
317,274,296,118,108,278,244,201,612,539,420,665,650,249,109
298,266,287,136,123,282,261,558,587,230,320,814,567,263,109
277,249,284,79,74,274,273,287,550,678,393,704,537,261,109
335,295,291,94,88,274,245,206,553,712,434,732,625,268,110
408,382,274,108,103,268,251,531,589,228,427,713,660,238,110
359,323,284,61,57,274,252,220,602,494,330,705,614,251,111
374,343,279,69,63,279,241,230,537,252,494,726,574,244,111
327,295,284,82,77,275,241,206,580,531,348,691,583,234,111
243,207,301,65,60,278,248,235,520,293,364,628,373,254,112
401,369,279,62,59,268,241,264,530,604,370,731,577,255,112
347,313,284,104,97,275,241,220,543,222,294,669,589,243,113
240,211,291,62,59,269,250,206,453,600,436,711,581,259,113
267,241,284,66,59,283,265,219,584,227,407,682,579,258,113
370,328,289,120,108,284,262,225,574,243,397,703,447,235,113
290,239,311,119,110,277,237,226,540,224,288,687,575,406,114
366,331,283,85,81,269,249,220,485,286,440,697,560,253,114
236,209,288,90,82,279,250,252,535,708,337,726,555,249,115
297,251,303,165,143,296,257,600,614,237,501,756,705,244,116
412,366,288,92,87,271,243,213,568,282,461,706,603,261,116
303,263,295,103,93,284,253,223,573,351,311,681,426,243,117
297,269,283,80,75,275,242,263,445,545,392,693,639,239,117
502,446,288,87,82,272,253,224,540,603,369,714,602,253,117
339,313,278,68,64,270,235,224,435,238,329,710,411,252,117
572,534,274,63,61,263,235,211,575,714,343,701,563,261,117
375,325,295,122,114,272,242,220,408,233,419,721,425,247,118
368,345,273,73,66,281,253,195,568,507,475,698,595,262,118
310,279,284,42,39,274,249,236,552,370,393,713,587,244,119
312,285,280,111,104,273,228,206,573,412,367,729,549,252,119
344,304,290,86,80,274,245,263,541,511,405,646,521,255,120
401,368,279,73,67,280,240,226,491,239,187,692,682,240,120
235,209,288,88,80,280,271,229,592,236,311,721,475,214,120
313,272,294,91,86,270,251,214,590,516,431,646,586,247,121
378,332,292,179,158,291,263,559,627,233,538,816,685,236,122
364,331,281,68,62,284,240,476,401,239,344,717,580,255,122
267,237,288,62,56,280,237,253,293,424,248,698,557,237,122
402,355,290,127,121,269,248,229,563,404,389,652,477,251,123
368,339,278,56,53,272,244,479,569,217,374,729,632,240,123
303,259,300,82,73,286,242,258,541,251,423,729,543,262,123
326,292,286,79,74,273,248,214,532,470,185,687,512,240,124
329,301,280,97,90,277,241,223,536,329,280,730,554,249,124
278,247,289,59,54,277,239,512,496,243,370,733,572,234,124
392,352,285,82,77,272,249,221,554,401,457,722,600,241,125
407,372,280,82,77,271,236,203,528,246,432,741,633,245,126
177,147,307,88,83,271,252,470,489,253,240,593,453,242,126
334,297,288,78,71,278,255,205,575,247,479,749,675,268,127
358,326,281,101,93,277,238,539,589,234,475,778,629,236,128
305,273,286,61,59,266,247,527,599,246,373,699,598,229,128
492,463,272,99,93,272,232,590,552,223,331,732,603,240,128
336,309,279,72,66,279,266,242,421,605,286,733,620,235,128
222,192,296,110,104,271,242,219,407,262,267,662,581,248,129
438,385,291,84,77,280,259,193,626,538,382,710,579,252,129
286,261,281,85,78,280,240,229,562,247,384,746,605,229,129
312,281,284,75,73,263,242,427,321,230,431,742,619,226,129
403,369,280,58,56,263,244,231,590,328,246,722,484,245,130
454,411,283,102,95,274,229,450,530,234,439,765,603,252,130
247,212,298,128,115,285,267,227,542,494,165,725,463,243,130
224,206,279,86,80,278,245,264,567,677,292,687,489,232,130
359,313,294,98,91,275,249,247,631,552,379,668,536,251,131
345,306,289,92,87,272,238,236,624,295,465,733,467,237,131
223,181,315,96,85,288,241,238,494,420,329,666,551,248,131
299,270,283,99,91,279,256,339,435,509,407,697,554,258,132
292,259,288,80,75,273,255,247,512,226,341,709,533,219,132
358,321,286,87,81,275,273,239,600,535,450,679,609,280,132
425,385,283,111,104,275,263,223,611,256,402,754,598,247,133
367,327,288,95,87,278,263,210,517,480,440,755,547,243,133
240,210,293,40,36,284,238,477,691,247,323,740,611,231,133
210,169,317,132,121,278,241,222,539,235,422,628,380,240,133
412,376,280,71,68,268,240,184,401,695,381,723,582,272,133
478,431,284,68,63,276,248,255,470,574,317,745,547,250,134
385,357,276,64,61,267,226,235,605,451,359,685,597,242,134
355,318,286,68,64,271,247,545,547,238,334,701,559,228,134
455,410,284,87,81,276,231,255,480,310,242,690,593,234,134
301,253,304,106,99,276,257,194,588,607,396,656,532,261,134
328,291,288,91,88,267,252,240,627,557,451,684,524,263,134
431,392,281,84,79,272,237,222,545,263,548,746,536,245,135
280,250,287,103,99,266,249,520,474,247,413,718,484,237,135
357,315,290,88,83,271,249,247,551,235,392,709,584,245,135
415,362,293,99,94,270,247,221,540,247,462,745,537,253,136
271,251,277,65,61,271,235,222,462,634,421,741,442,264,136
309,288,275,84,78,276,247,225,595,220,312,740,546,226,136
458,422,277,76,73,265,248,460,482,230,506,739,552,247,137
309,273,289,92,82,287,249,230,542,263,311,696,497,242,137
489,461,272,91,85,275,233,193,447,655,411,726,679,273,137
329,294,287,87,82,272,258,548,578,234,290,701,570,239,138
464,443,268,95,84,289,246,225,519,279,465,769,640,239,139
357,325,281,76,73,267,256,225,489,242,303,684,570,233,139
275,246,286,115,104,284,249,199,615,596,452,719,632,284,139
303,278,279,61,57,272,234,518,477,250,233,708,664,217,139
260,234,284,53,49,279,230,243,537,223,292,707,427,233,140
240,227,270,80,73,279,229,234,680,222,266,642,394,234,140
316,279,290,69,64,273,234,228,470,250,340,723,557,253,140
287,259,284,61,58,271,237,482,505,230,215,699,508,243,141
458,414,283,115,107,274,260,221,493,231,553,764,537,238,141
393,365,276,67,62,278,242,252,421,322,350,773,640,255,141
378,337,287,93,87,275,242,187,565,596,429,711,647,248,142
404,375,275,53,51,263,233,236,482,635,410,694,549,240,142
342,305,287,83,77,277,234,225,555,235,372,734,562,243,142
466,428,279,49,47,269,237,236,560,267,297,738,638,236,143
280,239,300,110,100,283,263,237,493,277,383,673,477,233,143
402,347,297,99,90,281,244,235,426,227,479,752,477,240,143
263,237,285,67,63,273,227,228,407,605,434,701,586,275,143
324,298,278,82,77,272,250,471,533,224,326,696,526,233,145
369,315,300,88,79,286,268,236,551,245,451,726,561,246,145
380,344,283,69,63,277,226,496,480,223,322,810,716,247,145
266,242,282,82,75,279,261,223,500,221,260,678,570,237,145
340,302,287,104,97,274,251,531,551,233,391,718,530,229,145
580,530,280,91,86,269,235,212,600,586,404,691,542,262,146
353,321,282,75,68,282,252,221,488,524,361,662,546,254,147
230,193,305,117,104,289,248,238,525,233,411,690,505,269,148
350,303,296,93,86,276,255,216,609,597,413,708,630,244,148
438,402,279,80,72,283,261,531,498,235,287,782,595,242,148
439,408,275,66,62,272,230,220,493,456,472,698,508,250,148
539,496,278,73,71,263,255,252,548,577,465,724,642,254,148
350,320,280,54,51,268,244,543,516,228,211,694,534,220,148
340,309,282,92,85,277,246,230,651,254,356,657,466,240,149
274,247,284,110,101,277,258,239,584,363,372,784,663,257,149
324,276,300,124,116,275,267,219,518,446,483,727,632,245,149
197,154,327,76,64,306,250,220,567,379,235,716,509,237,150
279,238,300,65,60,278,224,252,531,228,373,705,554,248,150
503,443,291,155,130,305,250,208,581,241,417,638,530,270,150
248,218,292,125,115,279,245,228,602,257,383,773,676,237,150
394,360,280,64,58,281,233,243,492,585,489,714,591,272,151
470,435,277,99,95,268,234,484,504,232,361,665,681,246,151
355,320,284,90,85,273,239,218,552,576,399,736,564,267,152
324,291,284,52,50,268,246,247,546,223,329,677,456,239,152
291,261,286,49,46,273,238,222,493,204,342,664,580,226,152
248,229,277,84,78,275,251,237,715,232,348,746,570,236,153
332,292,290,94,89,271,251,222,561,589,419,706,665,269,153
261,222,300,92,81,289,248,227,488,261,374,719,434,230,153
228,200,291,75,69,277,244,529,469,211,196,755,501,247,154
290,260,286,97,93,268,256,233,475,218,355,702,554,251,154
363,315,294,96,88,279,249,301,558,691,351,705,540,253,154
352,314,287,75,71,272,248,465,574,229,473,675,567,238,155
377,336,288,67,63,272,265,488,567,222,380,720,664,243,155
462,427,277,71,68,266,245,205,508,503,425,708,643,247,155
333,307,277,60,55,278,252,267,385,450,360,670,399,253,155
304,268,290,124,114,280,240,231,475,222,393,709,599,230,156
273,230,304,88,83,270,255,210,517,497,307,670,532,242,156
419,367,292,93,87,274,238,237,610,603,346,706,621,259,156
469,434,277,102,94,275,231,231,543,247,466,690,661,244,156
213,187,291,96,83,297,253,224,478,241,453,685,460,287,157
328,296,283,92,83,281,247,230,610,403,343,715,513,231,158
436,394,283,98,89,281,236,538,583,218,339,709,600,239,158
394,359,281,78,73,273,258,230,546,403,416,691,597,232,158
297,255,298,123,108,293,264,581,490,225,494,701,603,251,158
539,472,293,105,93,287,255,227,570,258,473,708,530,244,159
394,359,281,80,76,269,252,214,648,482,298,631,550,253,159
355,312,291,104,96,275,246,237,560,639,494,742,543,267,159
319,281,291,74,71,268,240,184,515,551,351,710,643,253,159
322,298,276,70,65,274,236,235,603,220,253,690,525,231,160
360,324,284,90,84,273,247,227,473,224,376,705,485,242,161
426,393,278,60,57,271,227,244,522,418,330,693,565,258,162
400,364,281,87,82,272,228,210,546,455,440,697,528,255,162
300,267,288,79,75,269,256,202,517,674,433,724,636,280,164
448,408,281,89,81,281,225,514,565,244,383,701,484,272,164
291,249,300,84,76,284,235,257,333,534,366,710,651,259,164
379,355,274,41,37,277,221,470,396,220,326,688,458,232,164
373,336,284,85,79,275,258,232,698,249,411,731,361,233,165
209,178,300,71,65,281,261,254,482,581,376,738,645,253,165
296,266,285,75,69,279,239,513,538,234,418,752,585,244,166
203,184,283,33,31,271,244,238,685,243,159,777,519,238,166
187,150,319,121,86,361,251,217,459,651,421,626,581,252,166
435,390,285,97,92,270,239,229,563,226,328,698,566,232,167
